557		4	45		2	2	1508
558		4	46		2	2	1509
559		4	47		2	0	1111
560		4	48		2	0	1128
561		4	49		2	2	1534
562		4	50		2	2	1535
563		4	51		2	2	1532
564		4	52		2	2	1533
565		4	53		2	2	1530
566		4	54		2	2	1531
567		4	55		2	2	1528
568		4	56		2	2	1529
569		4	57		2	2	1526
570		4	58		2	2	1527
571		4	59		2	2	1524
572		4	60		2	2	1525
573		4	61		2	2	1522
574		4	62		2	2	1523
575		4	63		2	0	1120
576		4	64		2	1	1300
577		4	65		2	1	1299
578		4	66		2	0	1103
579		4	67		2	1	1298
580		4	68		2	0	1104
581		4	69		2	1	1297
582		4	70		2	0	1105
583		4	71		2	1	1296
584		4	72		2	0	1106
585		4	73		2	1	1295
586		4	74		2	0	1107
587		4	75		2	1	1294
588		4	76		2	0	1108
589		4	77		2	1	1293
590		4	78		2	0	1109
591		4	79		2	1	1292
592		4	80		2	1	1309
593		4	81		2	0	1094
594		4	82		2	1	1308
595		4	83		2	0	1095
596		4	84		2	1	1307
597		4	85		2	0	1096
598		4	86		2	1	1306
599		4	87		2	0	1097
600		4	88		2	1	1305
601		4	89		2	0	1098
602		4	90		2	1	1304
603		4	91		2	0	1099
604		4	92		2	1	1303
605		4	93		2	0	1100
606		4	94		2	1	1302
607		4	95		2	1	1301
608		4	96		2	0	1110
609		4	97		2	2	1506
610		4	98		2	2	1507
611		4	99		2	2	1504
612		4	100		2	2	1505
613		4	101		2	2	1502
614		4	102		2	2	1503
615		4	103		2	2	1500
616		4	104		2	2	1501
617		4	105		2	2	1498
618		4	106		2	2	1499
619		4	107		2	2	1496
620		4	108		2	2	1497
621		4	109		2	2	1494
622		4	110		2	2	1495
623		4	111		2	0	1102
624		4	112		2	0	1101
625		4	113		2	2	1492
626		4	114		2	2	1493
627		4	115		2	2	1490
628		4	116		2	2	1491
629		4	117		2	2	1488
630		4	118		2	2	1489
631		4	119		2	2	1486
632		4	120		2	2	1487
633		4	121		2	2	1484
634		4	122		2	2	1485
635		4	123		2	2	1482
636		4	124		2	2	1483
637		4	125		2	2	1480
638		4	126		2	2	1481
639		4	127		2	0	1093
640		5	0		2	1	1255
641		5	1		2	0	1148
642		5	2		2	1	1254
643		5	3		2	0	1149
644		5	4		2	1	1253
645		5	5		2	0	1150
646		5	6		2	1	1252
647		5	7		2	0	1151
648		5	8		2	1	1251
649		5	9		2	0	1152
650		5	10		2	1	1250
651		5	11		2	0	1153
652		5	12		2	1	1249
653		5	13		2	0	1154
654		5	14		2	1	1248
655		5	15		2	1	1247
656		5	16		2	1	1246
657		5	17		2	1	1245
658		5	18		2	0	1157
659		5	19		2	1	1244
660		5	20		2	0	1158
661		5	21		2	1	1243
662		5	22		2	0	1159
663		5	23		2	1	1242
664		5	24		2	0	1160
665		5	25		2	1	1241
666		5	26		2	0	1161
667		5	27		2	1	1240
668		5	28		2	0	1162
669		5	29		2	1	1239
670		5	30		2	0	1163
671		5	31		2	1	1238
672		5	32		2	0	1155
673		5	33		2	2	1464
674		5	34		2	2	1465
675		5	35		2	2	1462
676		5	36		2	2	1463
677		5	37		2	2	1460
678		5	38		2	2	1461
679		5	39		2	2	1458
680		5	40		2	2	1459
681		5	41		2	2	1456
682		5	42		2	2	1457
683		5	43		2	2	1454
684		5	44		2	2	1455
685		5	45		2	2	1452
686		5	46		2	2	1453
687		5	47		2	0	1147
688		5	48		2	0	1164
689		5	49		2	2	1478
690		5	50		2	2	1479
691		5	51		2	2	1476
692		5	52		2	2	1477
693		5	53		2	2	1474
694		5	54		2	2	1475
695		5	55		2	2	1472
696		5	56		2	2	1473
697		5	57		2	2	1470
698		5	58		2	2	1471
699		5	59		2	2	1468
700		5	60		2	2	1469
701		5	61		2	2	1466
702		5	62		2	2	1467
703		5	63		2	0	1156
704		5	64		2	1	1264
705		5	65		2	1	1263
706		5	66		2	0	1139
707		5	67		2	1	1262
708		5	68		2	0	1140
709		5	69		2	1	1261
710		5	70		2	0	1141
711		5	71		2	1	1260
712		5	72		2	0	1142
713		5	73		2	1	1259
714		5	74		2	0	1143
715		5	75		2	1	1258
716		5	76		2	0	1144
717		5	77		2	1	1257
718		5	78		2	0	1145
719		5	79		2	1	1256
720		5	80		2	1	1273
721		5	81		2	0	1130
722		5	82		2	1	1272
723		5	83		2	0	1131
724		5	84		2	1	1271
725		5	85		2	0	1132
726		5	86		2	1	1270
727		5	87		2	0	1133
728		5	88		2	1	1269
729		5	89		2	0	1134
730		5	90		2	1	1268
731		5	91		2	0	1135
732		5	92		2	1	1267
733		5	93		2	0	1136
734		5	94		2	1	1266
735		5	95		2	1	1265
736		5	96		2	0	1146
737		5	97		2	2	1450
738		5	98		2	2	1451
739		5	99		2	2	1448
740		5	100		2	2	1449
741		5	101		2	2	1446
742		5	102		2	2	1447
743		5	103		2	2	1444
744		5	104		2	2	1445
745		5	105		2	2	1442
746		5	106		2	2	1443
747		5	107		2	2	1440
748		5	108		2	2	1441
749		5	109		2	2	1438
750		5	110		2	2	1439
751		5	111		2	0	1138
752		5	112		2	0	1137
753		5	113		2	2	1436
754		5	114		2	2	1437
755		5	115		2	2	1434
756		5	116		2	2	1435
757		5	117		2	2	1432
758		5	118		2	2	1433
759		5	119		2	2	1430
760		5	120		2	2	1431
761		5	121		2	2	1428
762		5	122		2	2	1429
763		5	123		2	2	1426
764		5	124		2	2	1427
765		5	125		2	2	1424
766		5	126		2	2	1425
767		5	127		2	0	1129
768		6	0		2	1	1219
769		6	1		2	0	1040
770		6	2		2	1	1218
771		6	3		2	0	1041
772		6	4		2	1	1217
773		6	5		2	0	1042
774		6	6		2	1	1216
775		6	7		2	0	1043
776		6	8		2	1	1215
777		6	9		2	0	1044
778		6	10		2	1	1214
779		6	11		2	0	1045
780		6	12		2	1	1213
781		6	13		2	0	1046
782		6	14		2	1	1212
783		6	15		2	1	1211
784		6	16		2	1	1210
785		6	17		2	1	1209
786		6	18		2	0	1049
787		6	19		2	1	1208
788		6	20		2	0	1050
789		6	21		2	1	1207
790		6	22		2	0	1051
791		6	23		2	1	1206
792		6	24		2	0	1052
793		6	25		2	1	1205
794		6	26		2	0	1053
795		6	27		2	1	1204
796		6	28		2	0	1054
797		6	29		2	1	1203
798		6	30		2	0	1055
799		6	31		2	1	1202
800		6	32		2	0	1047
801		6	33		2	2	1327
802		6	34		2	2	1326
803		6	35		2	2	1329
804		6	36		2	2	1328
805		6	37		2	2	1331
806		6	38		2	2	1330
807		6	39		2	2	1333
808		6	40		2	2	1332
809		6	41		2	2	1335
810		6	42		2	2	1334
811		6	43		2	2	1337
812		6	44		2	2	1336
813		6	45		2	2	1339
814		6	46		2	2	1338
815		6	47		2	0	1039
816		6	48		2	0	1056
817		6	49		2	2	1313
818		6	50		2	2	1312
819		6	51		2	2	1315
820		6	52		2	2	1314
821		6	53		2	2	1317
822		6	54		2	2	1316
823		6	55		2	2	1319
824		6	56		2	2	1318
825		6	57		2	2	1321
826		6	58		2	2	1320
827		6	59		2	2	1323
828		6	60		2	2	1322
829		6	61		2	2	1325
830		6	62		2	2	1324
831		6	63		2	0	1048
832		6	64		2	1	1228
833		6	65		2	1	1227
834		6	66		2	0	1031
835		6	67		2	1	1226
836		6	68		2	0	1032
837		6	69		2	1	1225
838		6	70		2	0	1033
839		6	71		2	1	1224
840		6	72		2	0	1034
841		6	73		2	1	1223
842		6	74		2	0	1035
843		6	75		2	1	1222
844		6	76		2	0	1036
845		6	77		2	1	1221
846		6	78		2	0	1037
847		6	79		2	1	1220
848		6	80		2	1	1237
849		6	81		2	0	1166
850		6	82		2	1	1236
851		6	83		2	0	1167
852		6	84		2	1	1235
853		6	85		2	0	1024
854		6	86		2	1	1234
855		6	87		2	0	1025
856		6	88		2	1	1233
857		6	89		2	0	1026
858		6	90		2	1	1232
859		6	91		2	0	1027
860		6	92		2	1	1231
861		6	93		2	0	1028
862		6	94		2	1	1230
863		6	95		2	1	1229
864		6	96		2	0	1038
865		6	97		2	2	1341
866		6	98		2	2	1340
867		6	99		2	2	1343
868		6	100		2	2	1342
869		6	101		2	2	1345
870		6	102		2	2	1344
871		6	103		2	2	1347
872		6	104		2	2	1346
873		6	105		2	2	1349
874		6	106		2	2	1348
875		6	107		2	2	1351
876		6	108		2	2	1350
877		6	109		2	2	1353
878		6	110		2	2	1352
879		6	111		2	0	1030
880		6	112		2	0	1029
881		6	113		2	2	1355
882		6	114		2	2	1354
883		6	115		2	2	1357
884		6	116		2	2	1356
885		6	117		2	2	1359
886		6	118		2	2	1358
887		6	119		2	2	1361
888		6	120		2	2	1360
889		6	121		2	2	1363
890		6	122		2	2	1362
891		6	123		2	2	1365
892		6	124		2	2	1364
893		6	125		2	2	1367
894		6	126		2	2	1366
895		6	127		2	0	1165
896		7	0		2	1	1183
897		7	1		2	0	1076
898		7	2		2	1	1182
899		7	3		2	0	1077
900		7	4		2	1	1181
901		7	5		2	0	1078
902		7	6		2	1	1180
903		7	7		2	0	1079
904		7	8		2	1	1179
905		7	9		2	0	1080
906		7	10		2	1	1178
907		7	11		2	0	1081
908		7	12		2	1	1177
909		7	13		2	0	1082
910		7	14		2	1	1176
911		7	15		2	1	1175
912		7	16		2	1	1174
913		7	17		2	1	1173
914		7	18		2	0	1085
915		7	19		2	1	1172
916		7	20		2	0	1086
917		7	21		2	1	1171
918		7	22		2	0	1087
919		7	23		2	1	1170
920		7	24		2	0	1088
921		7	25		2	1	1169
922		7	26		2	0	1089
923		7	27		2	1	1168
924		7	28		2	0	1090
925		7	29		2	1	1311
926		7	30		2	0	1091
927		7	31		2	1	1310
928		7	32		2	0	1083
929		7	33		2	2	1383
930		7	34		2	2	1382
931		7	35		2	2	1385
932		7	36		2	2	1384
933		7	37		2	2	1387
934		7	38		2	2	1386
935		7	39		2	2	1389
936		7	40		2	2	1388
937		7	41		2	2	1391
938		7	42		2	2	1390
939		7	43		2	2	1393
940		7	44		2	2	1392
941		7	45		2	2	1395
942		7	46		2	2	1394
943		7	47		2	0	1075
944		7	48		2	0	1092
945		7	49		2	2	1369
946		7	50		2	2	1368
947		7	51		2	2	1371
948		7	52		2	2	1370
949		7	53		2	2	1373
950		7	54		2	2	1372
951		7	55		2	2	1375
952		7	56		2	2	1374
953		7	57		2	2	1377
954		7	58		2	2	1376
955		7	59		2	2	1379
956		7	60		2	2	1378
957		7	61		2	2	1381
958		7	62		2	2	1380
959		7	63		2	0	1084
960		7	64		2	1	1192
961		7	65		2	1	1191
